ID_Cliente,Abandono,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Permanencia,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cuentas_Diarias,Cargos_Totales,Total_Servicios
5206-XZZQI,0.0,Masculino,0,0,0,53,1,No,Fibra Óptica,No,Yes,No,Yes,No,No,Mensual,1,Cheque por Correo,80.6,2.6866666666666665,4348.1,0.0
5206-YQKMK,,Femenino,0,0,0,25,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Tarjeta de Crédito,24.75,0.825,692.1,0.0
5207-PLSTK,0.0,Masculino,0,1,1,1,1,No,DSL,Yes,No,No,No,No,No,Mensual,1,Cheque por Correo,48.75,1.625,48.75,0.0
5208-FVQKB,0.0,Masculino,0,1,0,70,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Bienal,0,Cheque por Correo,67.95,2.265,4664.15,0.0
5208-HFSBT,1.0,Femenino,0,0,0,2,1,No,DSL,No,Yes,No,Yes,No,No,Mensual,1,Tarjeta de Crédito,55.05,1.835,102.75,0.0
5213-TWWJU,0.0,Masculino,0,0,0,28,1,No,Fibra Óptica,No,No,Yes,Yes,No,Yes,Mensual,0,Cheque Electrónico,91.0,3.033333333333333,2626.15,0.0
5214-CHIWJ,0.0,Masculino,0,0,0,27,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,20.3,0.6766666666666666,595.05,0.0
5214-NLTIT,0.0,Masculino,0,1,1,72,1,Yes,Fibra Óptica,No,No,Yes,No,No,Yes,Bienal,1,Tarjeta de Crédito,90.8,3.0266666666666664,6511.8,0.0
5215-LNLDJ,0.0,Femenino,0,1,1,7,0,No phone service,DSL,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,24.7,0.8233333333333334,149.05,0.0
5216-WASFJ,0.0,Femenino,1,1,0,31,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,84.85,2.828333333333333,2633.4,0.0
5219-YIPTK,1.0,Femenino,0,1,0,33,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,104.4,3.48,3409.6,0.0
5220-AGAAX,0.0,Masculino,0,1,1,68,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Transferencia Bancaria,24.0,0.8,1664.3,0.0
5222-IMUKT,0.0,Masculino,0,0,0,32,1,No,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,0,Cheque Electrónico,91.05,3.0349999999999997,2871.5,0.0
5222-JCXZT,0.0,Masculino,0,0,0,4,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.0,0.6333333333333333,78.9,0.0
5223-UZAVK,0.0,Masculino,0,0,0,64,1,No,Fibra Óptica,Yes,Yes,No,No,Yes,Yes,Anual,1,Tarjeta de Crédito,100.3,3.3433333333333333,6603.8,0.0
5226-NOZFC,0.0,Masculino,0,0,0,26,1,No,Fibra Óptica,No,Yes,No,No,Yes,No,Mensual,1,Cheque Electrónico,85.75,2.8583333333333334,2146.5,0.0
5227-JSCFE,0.0,Masculino,1,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Bienal,0,Tarjeta de Crédito,46.35,1.5450000000000002,3353.4,0.0
5228-EXCET,1.0,Masculino,0,0,0,13,1,No,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,80.85,2.695,1008.7,0.0
5229-DTFYB,0.0,Femenino,0,0,0,41,1,No,Fibra Óptica,No,Yes,No,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,98.8,3.2933333333333334,3959.15,0.0
5229-PRWKT,1.0,Masculino,0,0,0,8,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,86.55,2.885,649.65,0.0
5231-FIQPA,0.0,Femenino,0,0,0,41,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,19.85,0.6616666666666667,810.45,0.0
5232-NXPAY,0.0,Femenino,0,0,0,47,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Bienal,0,Cheque por Correo,74.45,2.481666666666667,3510.3,0.0
5233-AOZUF,0.0,Femenino,0,1,0,29,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,74.95,2.4983333333333335,2149.05,0.0
5233-GEEAX,1.0,Masculino,1,0,0,8,0,No phone service,DSL,No,No,Yes,No,No,No,Mensual,1,Cheque Electrónico,29.4,0.98,221.9,0.0
5235-XATIX,,Masculino,0,0,1,22,1,No,Fibra Óptica,No,Yes,Yes,No,Yes,No,Mensual,1,Cheque Electrónico,89.4,2.98,2001.5,0.0
5236-PERKL,1.0,Femenino,0,0,0,57,1,Yes,Fibra Óptica,Yes,Yes,Yes,No,Yes,Yes,Bienal,1,Transferencia Bancaria,112.95,3.765,6465.0,0.0
5236-XMZJY,0.0,Femenino,0,0,0,42,1,No,DSL,Yes,Yes,Yes,No,No,No,Mensual,0,Transferencia Bancaria,59.65,1.9883333333333333,2536.55,0.0
5240-CAOYT,0.0,Femenino,0,0,0,57,1,Yes,Fibra Óptica,Yes,Yes,No,Yes,No,No,Mensual,1,Transferencia Bancaria,87.55,2.9183333333333334,4884.85,0.0
5240-IJOQT,1.0,Masculino,1,0,0,1,1,Yes,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,74.7,2.49,74.7,0.0
5242-UOWHD,0.0,Masculino,0,1,1,45,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,20.35,0.6783333333333333,929.2,0.0
5243-NIEIT,,Masculino,0,1,0,14,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,85.15,2.8383333333333334,1139.2,0.0
5243-SAOTC,0.0,Masculino,0,0,0,54,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Mensual,1,Transferencia Bancaria,79.85,2.6616666666666666,4308.25,0.0
5244-IRFIH,1.0,Masculino,1,1,0,33,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,94.5,3.15,3105.55,0.0
5245-VDBUR,0.0,Femenino,0,1,0,52,0,No phone service,DSL,Yes,No,Yes,No,No,No,Anual,0,Cheque por Correo,35.45,1.1816666666666669,1958.95,0.0
5248-KWLAR,0.0,Masculino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Cheque Electrónico,90.35,3.0116666666666663,6325.25,0.0
5248-RPYWW,0.0,Femenino,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,90.15,3.0050000000000003,6716.45,0.0
5248-YGIJN,0.0,Masculino,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,90.25,3.0083333333333333,6369.45,0.0
5249-QYHEX,0.0,Femenino,0,1,1,40,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,24.8,0.8266666666666667,1024.7,0.0
5256-SKJGO,0.0,Femenino,0,1,1,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Bienal,1,Cheque Electrónico,54.6,1.82,3423.5,0.0
5260-UMPWX,0.0,Femenino,0,1,1,26,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Tarjeta de Crédito,20.25,0.675,493.95,0.0
5261-QSHQM,1.0,Femenino,0,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,24.45,0.815,86.6,0.0
5264-IWHMU,,Masculino,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Mensual,0,Cheque por Correo,49.05,1.635,49.05,0.0
5266-PFRQK,0.0,Masculino,0,1,1,52,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,1,Tarjeta de Crédito,20.85,0.6950000000000001,1071.6,0.0
5268-DSMNQ,0.0,Femenino,1,1,0,62,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,No,Anual,1,Tarjeta de Crédito,97.95,3.265,5936.55,0.0
5269-NRGDP,0.0,Masculino,0,1,1,42,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Anual,0,Cheque Electrónico,73.15,2.4383333333333335,3088.25,0.0
5271-DBYSJ,0.0,Masculino,1,0,0,11,1,No,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Tarjeta de Crédito,79.15,2.6383333333333336,827.7,0.0
5271-YNWVR,1.0,Masculino,0,1,1,68,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Cheque Electrónico,113.15,3.771666666666667,7856.0,0.0
5274-XHAKY,0.0,Femenino,0,1,1,41,1,Yes,Fibra Óptica,Yes,Yes,No,No,Yes,No,Mensual,1,Transferencia Bancaria,94.3,3.143333333333333,3893.6,0.0
5275-PMFUT,0.0,Masculino,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,64.8,2.1599999999999997,4719.75,0.0
5275-SQEIZ,1.0,Masculino,0,0,0,1,1,No,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque por Correo,80.85,2.695,80.85,0.0
5276-KQWHG,1.0,Femenino,1,0,0,2,1,No,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,69.6,2.32,131.65,0.0
5277-ZLOOR,1.0,Femenino,1,0,0,2,1,Yes,Fibra Óptica,No,No,No,No,Yes,No,Mensual,1,Cheque Electrónico,85.55,2.8516666666666666,187.45,0.0
5278-PNYOX,0.0,Femenino,0,0,0,49,1,No,Fibra Óptica,No,No,Yes,Yes,Yes,Yes,Bienal,0,Tarjeta de Crédito,100.65,3.355,4917.75,0.0
5281-BUZGT,1.0,Masculino,1,0,0,36,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,No,Mensual,1,Cheque Electrónico,90.85,3.0283333333333333,3186.7,0.0
5285-MVEHD,0.0,Femenino,0,1,0,56,1,No,Fibra Óptica,Yes,Yes,Yes,No,Yes,Yes,Anual,1,Tarjeta de Crédito,105.6,3.52,6068.65,0.0
5285-TWCNP,,Femenino,1,0,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Bienal,1,Transferencia Bancaria,75.5,2.5166666666666666,5212.65,0.0
5286-YHCVC,0.0,Masculino,0,1,0,72,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Bienal,1,Transferencia Bancaria,104.8,3.493333333333333,7470.1,0.0
5287-QWLKY,1.0,Masculino,1,1,1,71,1,Yes,Fibra Óptica,Yes,Yes,No,No,Yes,Yes,Mensual,1,Tarjeta de Crédito,105.1,3.503333333333333,7548.1,0.0
5288-AHOUP,0.0,Masculino,1,0,0,11,1,No,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,78.5,2.6166666666666667,874.2,0.0
5293-WXJAK,1.0,Femenino,1,1,0,11,1,Yes,Fibra Óptica,No,No,Yes,Yes,Yes,Yes,Mensual,1,Transferencia Bancaria,104.05,3.4683333333333333,1133.65,0.0
5294-CDGWY,1.0,Masculino,0,1,1,51,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Anual,0,Cheque Electrónico,59.3,1.9766666666666666,3014.65,0.0
5294-DMSFH,0.0,Femenino,0,1,1,29,1,No,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Tarjeta de Crédito,87.8,2.9266666666666667,2621.75,0.0
5294-IMHHT,0.0,Masculino,0,1,0,53,1,Yes,Fibra Óptica,No,Yes,No,Yes,No,Yes,Anual,0,Transferencia Bancaria,97.75,3.2583333333333333,5043.2,0.0
5295-PCJOO,1.0,Masculino,0,0,1,4,1,No,DSL,Yes,No,No,No,No,No,Mensual,1,Cheque Electrónico,49.4,1.6466666666666667,184.4,0.0
5296-BFCYD,0.0,Masculino,0,1,1,46,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Cheque por Correo,20.1,0.67,936.85,0.0
5296-PSYVW,0.0,Femenino,0,1,0,72,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque Electrónico,24.55,0.8183333333333334,1750.7,0.0
5297-MDOIR,0.0,Femenino,0,1,0,63,1,No,Fibra Óptica,Yes,No,Yes,No,No,No,Anual,1,Tarjeta de Crédito,81.15,2.705,5224.5,0.0
5298-GSTLM,0.0,Femenino,1,0,0,60,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,Yes,Anual,1,Transferencia Bancaria,101.4,3.3800000000000003,6176.6,0.0
5299-RULOA,1.0,Femenino,0,1,1,10,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,100.25,3.341666666666667,1064.65,0.0
5299-SJCZT,1.0,Masculino,0,0,0,3,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,Yes,Mensual,1,Transferencia Bancaria,101.55,3.385,298.35,0.0
5301-GAUUY,1.0,Masculino,0,0,0,32,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Mensual,1,Transferencia Bancaria,80.35,2.6783333333333332,2596.15,0.0
5302-BDJNT,0.0,Masculino,0,0,0,35,1,Yes,Fibra Óptica,No,No,Yes,Yes,Yes,No,Mensual,0,Cheque Electrónico,95.5,3.183333333333333,3418.2,0.0
5304-EFJLP,0.0,Masculino,1,1,0,72,1,Yes,Fibra Óptica,No,Yes,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,111.65,3.7216666666666667,8022.85,0.0
5306-BVTKJ,0.0,Masculino,0,1,1,48,1,No,DSL,No,Yes,Yes,No,No,No,Anual,1,Tarjeta de Crédito,55.8,1.8599999999999999,2651.2,0.0
5307-DZCVC,1.0,Femenino,1,1,0,32,1,Yes,Fibra Óptica,No,No,No,No,Yes,No,Mensual,1,Tarjeta de Crédito,85.95,2.865,2628.6,0.0
5307-UVGNB,0.0,Femenino,0,1,1,53,0,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Mensual,1,Transferencia Bancaria,48.7,1.6233333333333335,2495.2,0.0
5309-TAIKL,0.0,Femenino,0,0,0,7,1,No,DSL,No,No,Yes,Yes,No,Yes,Mensual,0,Transferencia Bancaria,62.8,2.0933333333333333,418.3,0.0
5310-NOOVA,0.0,Masculino,0,0,0,46,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque Electrónico,19.95,0.6649999999999999,907.05,0.0
5311-IHLEI,0.0,Masculino,0,0,0,12,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Mensual,1,Transferencia Bancaria,50.95,1.6983333333333335,605.75,0.0
5312-IRCFR,0.0,Femenino,0,1,1,64,1,Yes,Fibra Óptica,No,Yes,Yes,No,No,Yes,Anual,1,Cheque Electrónico,92.85,3.0949999999999998,5980.75,0.0
5312-TSZVC,0.0,Femenino,0,0,1,15,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,19.65,0.6549999999999999,270.6,0.0
5312-UXESG,0.0,Femenino,0,0,0,41,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,Yes,Mensual,0,Transferencia Bancaria,98.05,3.268333333333333,3990.6,0.0
5313-FPXWG,0.0,Masculino,0,0,0,51,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,1,Transferencia Bancaria,24.6,0.8200000000000001,1266.4,0.0
5315-CKEQK,0.0,Masculino,1,1,1,28,1,Yes,DSL,No,No,No,No,No,No,Anual,1,Cheque Electrónico,51.0,1.7,1381.8,0.0
5317-FLPJF,0.0,Femenino,0,0,0,66,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,61.35,2.045,4193.4,0.0
5318-IXUZF,1.0,Femenino,0,0,0,2,1,No,Fibra Óptica,No,Yes,No,No,Yes,No,Mensual,1,Transferencia Bancaria,87.15,2.9050000000000002,183.75,0.0
5318-YKDPV,0.0,Masculino,0,1,1,43,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Bienal,1,Tarjeta de Crédito,79.15,2.6383333333333336,3566.6,0.0
5320-BRKGK,0.0,Femenino,0,1,1,58,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Bienal,0,Cheque por Correo,75.8,2.5266666666666664,4415.75,0.0
5321-NTRKC,0.0,Masculino,0,1,1,66,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Bienal,0,Transferencia Bancaria,79.85,2.6616666666666666,5234.95,0.0
5322-TEUJK,0.0,Femenino,0,1,1,71,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Transferencia Bancaria,114.6,3.82,8100.25,0.0
5322-ZSMZY,0.0,Masculino,0,1,1,31,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,25.75,0.8583333333333333,755.6,0.0
5324-KTGCG,0.0,Masculino,0,1,0,71,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque Electrónico,20.85,0.6950000000000001,1539.75,0.0
5325-UWTWJ,0.0,Masculino,0,1,0,31,1,Yes,Fibra Óptica,Yes,Yes,No,Yes,No,No,Mensual,1,Tarjeta de Crédito,90.55,3.018333333333333,2929.75,0.0
5327-CNLUQ,0.0,Masculino,0,1,0,48,1,Yes,Fibra Óptica,Yes,Yes,Yes,No,Yes,No,Bienal,1,Transferencia Bancaria,96.9,3.23,4473.45,0.0
5327-XOKKY,0.0,Masculino,1,1,0,72,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Bienal,1,Tarjeta de Crédito,73.45,2.4483333333333333,5329.0,0.0
5329-KRDTM,0.0,Masculino,1,1,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Bienal,0,Tarjeta de Crédito,77.35,2.578333333333333,5396.25,0.0
5331-RGMTT,0.0,Masculino,1,1,0,54,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,Yes,Mensual,1,Tarjeta de Crédito,99.05,3.3016666666666667,5295.7,0.0
5332-UJJBL,,Masculino,0,0,0,4,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.0,0.6333333333333333,73.45,0.0
5334-AFQJB,0.0,Masculino,1,0,0,72,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Tarjeta de Crédito,25.1,0.8366666666666667,1789.9,0.0
5334-JLAXU,0.0,Femenino,0,1,0,60,1,Yes,Fibra Óptica,Yes,Yes,No,No,No,Yes,Mensual,1,Tarjeta de Crédito,94.1,3.1366666666666663,5475.9,0.0
5336-UFNZP,0.0,Femenino,1,1,1,65,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Anual,1,Cheque Electrónico,107.45,3.5816666666666666,7047.5,0.0
5337-IIWKZ,0.0,Masculino,0,1,1,34,0,No phone service,DSL,No,No,Yes,Yes,Yes,No,Mensual,1,Cheque Electrónico,44.85,1.495,1442.6,0.0
5338-YHWYT,0.0,Masculino,0,0,1,37,1,No,DSL,Yes,Yes,No,Yes,No,No,Bienal,0,Tarjeta de Crédito,61.45,2.0483333333333333,2302.35,0.0
5339-PXDVH,0.0,Masculino,0,0,0,4,1,Yes,Fibra Óptica,Yes,No,No,No,Yes,No,Mensual,0,Cheque Electrónico,90.65,3.021666666666667,367.95,0.0
5339-TJFEK,0.0,Masculino,0,1,1,62,1,Yes,Fibra Óptica,Yes,Yes,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,105.5,3.5166666666666666,6487.2,0.0
5343-SGUBI,0.0,Femenino,0,0,0,52,1,Yes,Fibra Óptica,No,Yes,No,No,No,No,Anual,1,Cheque por Correo,80.2,2.6733333333333333,4297.6,0.0
5345-BMKWB,0.0,Masculino,0,1,0,8,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,20.25,0.675,158.35,0.0
5346-BZCHP,0.0,Femenino,0,1,1,69,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,0,Cheque por Correo,19.4,0.6466666666666666,1346.2,0.0
5348-CAGXB,0.0,Masculino,0,0,0,12,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,No,Mensual,1,Cheque Electrónico,89.55,2.985,1021.75,0.0
5349-AZPEW,0.0,Femenino,0,1,1,5,0,No phone service,DSL,No,No,No,No,No,No,Mensual,0,Cheque por Correo,25.05,0.8350000000000001,125.5,0.0
5349-IECLD,1.0,Masculino,0,0,0,2,1,No,Fibra Óptica,No,No,Yes,No,Yes,Yes,Mensual,0,Cheque Electrónico,94.95,3.165,178.1,0.0
5351-QESIO,0.0,Masculino,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Mensual,0,Cheque por Correo,24.2,0.8066666666666666,24.2,0.0
5353-WILCI,0.0,Femenino,0,0,0,28,1,No,DSL,Yes,Yes,No,No,No,No,Mensual,0,Cheque Electrónico,56.05,1.8683333333333332,1522.65,0.0
5356-CSVSQ,0.0,Femenino,0,0,0,3,1,Yes,DSL,No,No,No,Yes,Yes,No,Mensual,0,Cheque Electrónico,64.6,2.1533333333333333,174.2,0.0
5356-KZCKT,0.0,Masculino,0,0,0,58,1,Yes,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Bienal,1,Tarjeta de Crédito,24.45,0.815,1513.6,0.0
5356-RHIPP,1.0,Masculino,0,0,0,1,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,1,Cheque por Correo,20.2,0.6733333333333333,20.2,0.0
5357-TZHPP,1.0,Masculino,1,0,0,9,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Tarjeta de Crédito,84.4,2.8133333333333335,732.5,0.0
5360-LJCNJ,0.0,Femenino,0,1,0,71,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Bienal,1,Transferencia Bancaria,105.15,3.5050000000000003,7555.0,0.0
5360-XGYAZ,0.0,Masculino,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,65.65,2.1883333333333335,4664.5,0.0
5364-EVNIB,1.0,Masculino,0,0,0,13,1,No,Fibra Óptica,No,Yes,Yes,No,No,No,Mensual,1,Cheque Electrónico,79.8,2.6599999999999997,973.45,0.0
5364-XYIRR,1.0,Masculino,0,1,0,51,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,94.65,3.1550000000000002,4812.75,0.0
5365-FJKGQ,,Masculino,0,0,0,25,1,No,Fibra Óptica,No,No,No,No,No,No,Mensual,0,Cheque por Correo,70.95,2.365,1767.35,0.0
5365-LLFYV,0.0,Femenino,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Mensual,1,Cheque por Correo,45.85,1.5283333333333333,105.6,0.0
5366-IJEQJ,1.0,Masculino,0,0,0,20,1,Yes,Fibra Óptica,No,No,Yes,No,Yes,No,Mensual,1,Cheque Electrónico,88.7,2.9566666666666666,1761.45,0.0
5366-OBVMR,0.0,Femenino,0,1,0,18,1,No,DSL,No,No,No,Yes,No,No,Mensual,1,Cheque por Correo,50.3,1.6766666666666665,908.75,0.0
5370-IIVVL,0.0,Masculino,0,0,0,37,1,Yes,Fibra Óptica,No,Yes,No,Yes,Yes,Yes,Anual,1,Tarjeta de Crédito,104.5,3.4833333333333334,3778.0,0.0
5371-VYLSX,0.0,Femenino,1,0,0,50,1,Yes,Fibra Óptica,Yes,Yes,No,No,No,No,Mensual,1,Cheque Electrónico,83.4,2.7800000000000002,4113.7,0.0
5372-FBKBN,0.0,Femenino,0,0,1,21,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,20.75,0.6916666666666667,452.2,0.0
5373-SFODM,1.0,Masculino,1,1,0,36,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Tarjeta de Crédito,85.25,2.841666666666667,3132.75,0.0
5375-XLDOF,0.0,Masculino,0,1,1,69,1,Yes,Fibra Óptica,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,1,Transferencia Bancaria,114.35,3.8116666666666665,7665.8,0.0
5376-DEQCP,1.0,Femenino,0,0,0,1,1,No,Fibra Óptica,No,No,No,No,No,No,Mensual,1,Cheque Electrónico,70.6,2.353333333333333,70.6,0.0
5376-PCKNB,0.0,Masculino,0,1,1,72,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Anual,1,Tarjeta de Crédito,104.45,3.481666666666667,7459.0,0.0
5377-NDTOU,0.0,Femenino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bienal,0,Cheque por Correo,91.05,3.0349999999999997,6293.75,0.0
5378-IKEEG,1.0,Femenino,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,No,Mensual,1,Cheque Electrónico,35.75,1.1916666666666667,35.75,0.0
5380-AFSSK,1.0,Femenino,0,0,0,5,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque por Correo,93.9,3.1300000000000003,486.85,0.0
5380-WJKOV,1.0,Masculino,0,0,0,34,1,Yes,Fibra Óptica,No,Yes,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,106.35,3.545,3549.25,0.0
5380-XPJNZ,0.0,Femenino,0,0,0,38,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Anual,0,Cheque por Correo,20.05,0.6683333333333333,678.2,0.0
5382-SOYZL,0.0,Masculino,0,0,0,22,1,Yes,Fibra Óptica,No,No,No,No,Yes,Yes,Mensual,1,Cheque Electrónico,95.1,3.17,2162.6,0.0
5382-TEMLV,0.0,Masculino,0,0,0,45,1,No,DSL,Yes,No,No,No,No,No,Mensual,1,Transferencia Bancaria,50.9,1.6966666666666665,2298.55,0.0
5383-MMTWC,1.0,Femenino,1,1,0,8,1,Yes,Fibra Óptica,No,No,No,No,No,Yes,Mensual,1,Cheque Electrónico,84.0,2.8,613.4,0.0
5384-ZTTWP,0.0,Femenino,0,1,1,15,1,No,No,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Sin Internet,Mensual,0,Cheque por Correo,19.8,0.66,272.95,0.0
5385-SUIRI,1.0,Masculino,1,1,0,52,1,Yes,Fibra Óptica,Yes,No,Yes,No,Yes,Yes,Mensual,1,Cheque Electrónico,104.2,3.4733333333333336,5568.35,0.0
